  46.620        0.2705598068E+02 + 0.2912590599E+02 i        0.3334547043E+02 + 0.1799020386E+02 i
  46.800        0.2618541336E+02 + 0.3239862061E+02 i        0.3108815002E+02 + 0.2182964706E+02 i
  46.980        0.2489842606E+02 + 0.3508520889E+02 i        0.2833790588E+02 + 0.2531453323E+02 i
  47.160        0.2321421814E+02 + 0.3714681244E+02 i        0.2513891220E+02 + 0.2839147186E+02 i
  47.340        0.2115924263E+02 + 0.3855550385E+02 i        0.2154323769E+02 + 0.3101321411E+02 i
  47.520        0.1876679420E+02 + 0.3929467773E+02 i        0.1761001587E+02 + 0.3313944244E+02 i
  47.700        0.1607645607E+02 + 0.3935921478E+02 i        0.1340446186E+02 + 0.3473746872E+02 i
  47.880        0.1313338470E+02 + 0.3875542068E+02 i        0.8996755600E+01 + 0.3578267288E+02 i
  48.060        0.9987547874E+01 + 0.3750082397E+02 i        0.4460860252E+01 + 0.3625904083E+02 i
  48.240        0.6692782402E+01 + 0.3562371826E+02 i       -0.1267769039E+00 + 0.3615946579E+02 i
  48.420        0.3305828333E+01 + 0.3316258240E+02 i       -0.4688551903E+01 + 0.3548582458E+02 i
  48.600       -0.1147184670E+00 + 0.3016531754E+02 i       -0.9147089958E+01 + 0.3424908829E+02 i
  48.780       -0.3509513378E+01 + 0.2668832588E+02 i       -0.1342660713E+02 + 0.3246915054E+02 i
  48.960       -0.6819572926E+01 + 0.2279546928E+02 i       -0.1745429039E+02 + 0.3017460632E+02 i
  49.140       -0.9987377167E+01 + 0.1855688286E+02 i       -0.2116160202E+02 + 0.2740230370E+02 i
  49.320       -0.1295798779E+02 + 0.1404776382E+02 i       -0.2448549843E+02 + 0.2419686508E+02 i
  49.500       -0.1568005657E+02 + 0.9346989632E+01 i       -0.2736963844E+02 + 0.2060994530E+02 i
  49.680       -0.1810683823E+02 + 0.4535797596E+01 i       -0.2976536560E+02 + 0.1669950294E+02 i
  49.860       -0.2019705582E+02 +-0.3036436737E+00 i       -0.3163264275E+02 + 0.1252886677E+02 i
  50.040       -0.2191569901E+02 +-0.5089617729E+01 i       -0.3294078064E+02 + 0.8165759087E+01 i
  50.220       -0.2323468781E+02 +-0.9742225647E+01 i       -0.3366900635E+02 + 0.3681209803E+01 i
  50.400       -0.2413339615E+02 +-0.1418471241E+02 i       -0.3380687714E+02 +-0.8515815735E+00 i
  50.580       -0.2459904289E+02 +-0.1834472847E+02 i       -0.3335449219E+02 +-0.5358433723E+01 i
  50.760       -0.2462692642E+02 +-0.2215547562E+02 i       -0.3232247162E+02 +-0.9765395164E+01 i
  50.940       -0.2422049332E+02 +-0.2555678177E+02 i       -0.3073181915E+02 +-0.1399997234E+02 i
  51.120       -0.2339123726E+02 +-0.2849601555E+02 i       -0.2861351395E+02 +-0.1799233055E+02 i
  51.300       -0.2215848351E+02 +-0.3092892647E+02 i       -0.2600796127E+02 +-0.2167648888E+02 i
  51.480       -0.2054896164E+02 +-0.3282020187E+02 i       -0.2296426010E+02 +-0.2499142075E+02 i
  51.660       -0.1859628105E+02 +-0.3414405823E+02 i       -0.1953930283E+02 +-0.2788210297E+02 i
  51.840       -0.1634024048E+02 +-0.3488449860E+02 i       -0.1579672050E+02 +-0.3030051041E+02 i
  52.020       -0.1382605076E+02 +-0.3503549957E+02 i       -0.1180571461E+02 +-0.3220642090E+02 i
  52.200       -0.1110340595E+02 +-0.3460096741E+02 i       -0.7639792442E+01 +-0.3356814957E+02 i
  52.380       -0.8225522041E+01 +-0.3359456635E+02 i       -0.3375390530E+01 +-0.3436314392E+02 i
  52.560       -0.5248067379E+01 +-0.3203944016E+02 i        0.9095358849E+00 +-0.3457843781E+02 i
  52.740       -0.2228081226E+01 +-0.2996764183E+02 i        0.5136950016E+01 +-0.3421083450E+02 i
  52.920        0.7771527767E+00 +-0.2741951370E+02 i        0.9230179787E+01 +-0.3326713943E+02 i
  53.100        0.3711221457E+01 +-0.2444298363E+02 i        0.1311534119E+02 +-0.3176395226E+02 i
  53.280        0.6519667625E+01 +-0.2109257507E+02 i        0.1672270584E+02 +-0.2972757912E+02 i
  53.460        0.9151048660E+01 +-0.1742852783E+02 i        0.1998796844E+02 +-0.2719348717E+02 i
  53.640        0.1155790997E+02 +-0.1351567173E+02 i        0.2285345459E+02 +-0.2420580673E+02 i
  53.820        0.1369767952E+02 +-0.9422300339E+01 i        0.2526917076E+02 +-0.2081662560E+02 i
  54.000        0.1553345585E+02 +-0.5219012260E+01 i        0.2719371223E+02 +-0.1708502579E+02 i
  54.180        0.1703469658E+02 +-0.9774913192E+00 i        0.2859500122E+02 +-0.1307615757E+02 i
  54.360        0.1817772865E+02 + 0.3230697632E+01 i        0.2945088577E+02 +-0.8860084534E+01 i
  54.540        0.1894617271E+02 + 0.7335296631E+01 i        0.2974946785E+02 +-0.4510592937E+01 i
  54.720        0.1933118057E+02 + 0.1126852703E+02 i        0.2948935890E+02 +-0.1038715914E+00 i
  54.900        0.1933152962E+02 + 0.1496619034E+02 i        0.2867961693E+02 + 0.4282804012E+01 i
  55.080        0.1895356369E+02 + 0.1836870766E+02 i        0.2733954620E+02 + 0.8572452545E+01 i
  55.260        0.1821097565E+02 + 0.2142206573E+02 i        0.2549828720E+02 + 0.1268975735E+02 i
  55.440        0.1712446213E+02 + 0.2407867813E+02 i        0.2319424248E+02 + 0.1656243896E+02 i
  55.620        0.1572121334E+02 + 0.2629811859E+02 i        0.2047429085E+02 + 0.2012251282E+02 i
  55.800        0.1403430653E+02 + 0.2804772377E+02 i        0.1739287186E+02 + 0.2330759048E+02 i
  55.980        0.1210195446E+02 + 0.2930307388E+02 i        0.1401090527E+02 + 0.2606197548E+02 i
  56.160        0.9966671944E+01 + 0.3004832649E+02 i        0.1039462662E+02 + 0.2833771324E+02 i
  56.340        0.7674387932E+01 + 0.3027641869E+02 i        0.6614274979E+01 + 0.3009547424E+02 i
  56.520        0.5273447990E+01 + 0.2998908234E+02 i        0.2742755890E+01 + 0.3130530930E+02 i
  56.700        0.2813611507E+01 + 0.2919678116E+02 i       -0.1145773053E+01 + 0.3194717979E+02 i
  56.880        0.3450394571E+00 + 0.2791841698E+02 i       -0.4977316380E+01 + 0.3201142502E+02 i
  57.060       -0.2082746983E+01 + 0.2618096733E+02 i       -0.8679454803E+01 + 0.3149888039E+02 i
  57.240       -0.4421855450E+01 + 0.2401896286E+02 i       -0.1218273258E+02 + 0.3042093849E+02 i
  57.420       -0.6626975536E+01 + 0.2147384453E+02 i       -0.1542195797E+02 + 0.2879934120E+02 i
  57.600       -0.8656263351E+01 + 0.1859321785E+02 i       -0.1833742905E+02 + 0.2666580963E+02 i
  57.780       -0.1047215843E+02 + 0.1542998791E+02 i       -0.2087606430E+02 + 0.2406147385E+02 i
  57.960       -0.1204207611E+02 + 0.1204143143E+02 i       -0.2299235916E+02 + 0.2103609467E+02 i
  58.140       -0.1333900452E+02 + 0.8488204002E+01 i       -0.2464924812E+02 + 0.1764719772E+02 i
  58.320       -0.1434197998E+02 + 0.4833263874E+01 i       -0.2581873322E+02 + 0.1395898533E+02 i
  58.500       -0.1503642654E+02 + 0.1140811205E+01 i       -0.2648239136E+02 + 0.1004112911E+02 i
  58.680       -0.1541434479E+02 +-0.2524819613E+01 i       -0.2663167381E+02 + 0.5967492104E+01 i
  58.860       -0.1547438431E+02 +-0.6100270271E+01 i       -0.2626799393E+02 + 0.1814731240E+01 i
  59.040       -0.1522175694E+02 +-0.9524221420E+01 i       -0.2540264320E+02 +-0.2339155912E+01 i
  59.220       -0.1466802597E+02 +-0.1273843861E+02 i       -0.2405650711E+02 +-0.6416282654E+01 i
  59.400       -0.1383075809E+02 +-0.1568873119E+02 i       -0.2225961304E+02 +-0.1034037495E+02 i
  59.580       -0.1273304272E+02 +-0.1832589149E+02 i       -0.2005045700E+02 +-0.1403821087E+02 i
  59.760       -0.1140294075E+02 +-0.2060649681E+02 i       -0.1747524071E+02 +-0.1744102478E+02 i
  59.940       -0.9872779846E+01 +-0.2249361229E+02 i       -0.1458688736E+02 +-0.2048579788E+02 i
  60.120       -0.8178416252E+01 +-0.2395743370E+02 i       -0.1144397926E+02 +-0.2311653519E+02 i
  60.300       -0.6358416557E+01 +-0.2497572517E+02 i       -0.8109582901E+01 +-0.2528524780E+02 i
  60.480       -0.4453174591E+01 +-0.2553420639E+02 i       -0.4649978161E+01 +-0.2695293999E+02 i
  60.660       -0.2504046440E+01 +-0.2562673759E+02 i       -0.1133357048E+01 +-0.2809035492E+02 i
  60.840       -0.5524311662E+00 +-0.2525540543E+02 i        0.2371535778E+01 +-0.2867851067E+02 i
  61.020        0.1361107230E+01 +-0.2443046951E+02 i        0.5796736717E+01 +-0.2870908737E+02 i
  61.200        0.3197691202E+01 +-0.2317010689E+02 i        0.9076402664E+01 +-0.2818458176E+02 i
  61.380        0.4920932770E+01 +-0.2150010490E+02 i        0.1214807129E+02 +-0.2711822891E+02 i
  61.560        0.6497676849E+01 +-0.1945338249E+02 i        0.1495386028E+02 +-0.2553378868E+02 i
  61.740        0.7898652554E+01 +-0.1706935310E+02 i        0.1744157791E+02 +-0.2346500778E+02 i
  61.920        0.9099034309E+01 +-0.1439326763E+02 i        0.1956569672E+02 +-0.2095499611E+02 i
  62.100        0.1007889938E+02 +-0.1147533989E+02 i        0.2128819656E+02 +-0.1805536079E+02 i
  62.280        0.1082355976E+02 +-0.8369899750E+01 i        0.2257925797E+02 +-0.1482515240E+02 i
  62.460        0.1132379818E+02 +-0.5134379864E+01 i        0.2341778946E+02 +-0.1132973957E+02 i
  62.640        0.1157593822E+02 +-0.1828319192E+01 i        0.2379176521E+02 +-0.7639470577E+01 i
  62.820        0.1158184814E+02 + 0.1487707973E+01 i        0.2369839668E+02 +-0.3828292370E+01 i
  63.000        0.1134875584E+02 + 0.4753179550E+01 i        0.2314411163E+02 + 0.2773266658E-01 i
  63.180        0.1088901234E+02 + 0.7908693314E+01 i        0.2214434814E+02 + 0.3851936102E+01 i
  63.360        0.1021969128E+02 + 0.1089703083E+02 i        0.2072319794E+02 + 0.7568574905E+01 i
  63.540        0.9362123489E+01 + 0.1366417217E+02 i        0.1891283226E+02 + 0.1110434532E+02 i
  63.720        0.8341329575E+01 + 0.1616027260E+02 i        0.1675280190E+02 + 0.1438983250E+02 i
  63.900        0.7185379505E+01 + 0.1834053230E+02 i        0.1428922462E+02 + 0.1736090851E+02 i
  64.080        0.5924685478E+01 + 0.2016601753E+02 i        0.1157376575E+02 + 0.1996000290E+02 i
  64.260        0.4591279030E+01 + 0.2160433769E+02 i        0.8662606239E+01 + 0.2213724518E+02 i
  64.440        0.3218028545E+01 + 0.2263023949E+02 i        0.5615263939E+01 + 0.2385145378E+02 i
  64.620        0.1837873101E+01 + 0.2322603607E+02 i        0.2493397713E+01 + 0.2507095528E+02 i
  64.800        0.4830598831E+00 + 0.2338195038E+02 i       -0.6404542327E+00 + 0.2577417564E+02 i
  64.980       -0.8156041503E+00 + 0.2309625816E+02 i       -0.3724109888E+01 + 0.2595009804E+02 i
  65.160       -0.2029427528E+01 + 0.2237534523E+02 i       -0.6696998596E+01 + 0.2559840965E+02 i
  65.340       -0.3132485151E+01 + 0.2123356628E+02 i       -0.9501342773E+01 + 0.2472951698E+02 i
  65.520       -0.4102157593E+01 + 0.1969297028E+02 i       -0.1208328819E+02 + 0.2336429214E+02 i
  65.700       -0.4919638157E+01 + 0.1778294182E+02 i       -0.1439395237E+02 + 0.2153360939E+02 i
  65.880       -0.5570286274E+01 + 0.1553960705E+02 i       -0.1639034653E+02 + 0.1927768517E+02 i
  66.060       -0.6043911934E+01 + 0.1300520229E+02 i       -0.1803620529E+02 + 0.1664525414E+02 i
  66.240       -0.6334955215E+01 + 0.1022729111E+02 i       -0.1930262566E+02 + 0.1369250965E+02 i
  66.420       -0.6442530632E+01 + 0.7257898808E+01 i       -0.2016858864E+02 + 0.1048193550E+02 i
  66.600       -0.6370384216E+01 + 0.4152537346E+01 i       -0.2062130928E+02 + 0.7081019402E+01 i
  66.780       -0.6126729488E+01 + 0.9691977501E+00 i       -0.2065643692E+02 + 0.3560820580E+01 i
  66.960       -0.5723973274E+01 +-0.2232722282E+01 i       -0.2027802277E+02 +-0.5492602941E-02 i
  67.140       -0.5178359509E+01 +-0.5393521309E+01 i       -0.1949839401E+02 +-0.3544167995E+01 i
  67.320       -0.4509517193E+01 +-0.8454288483E+01 i       -0.1833780479E+02 +-0.6982400894E+01 i
  67.500       -0.3739913464E+01 +-0.1135799980E+02 i       -0.1682397461E+02 +-0.1024983120E+02 i
  67.680       -0.2894289494E+01 +-0.1405058289E+02 i       -0.1499143410E+02 +-0.1328000450E+02 i
  67.860       -0.1998993635E+01 +-0.1648189926E+02 i       -0.1288078213E+02 +-0.1601173782E+02 i
  68.040       -0.1081312299E+01 +-0.1860670090E+02 i       -0.1053778839E+02 +-0.1839036560E+02 i
  68.220       -0.1687739342E+00 +-0.2038544273E+02 i       -0.8012432098E+01 +-0.2036886978E+02 i
  68.400        0.7115427256E+00 +-0.2178505516E+02 i       -0.5357832909E+01 +-0.2190880966E+02 i
  68.580        0.1533702970E+01 +-0.2277953148E+02 i       -0.2629162312E+01 +-0.2298112297E+02 i
  68.760        0.2273552895E+01 +-0.2335041046E+02 i        0.1175152659E+00 +-0.2356665421E+02 i
  68.940        0.2909331799E+01 +-0.2348714066E+02 i        0.2826376677E+01 +-0.2365656853E+02 i
  69.120        0.3422215700E+01 +-0.2318727303E+02 i        0.5442971230E+01 +-0.2325243568E+02 i
  69.300        0.3796790361E+01 +-0.2245647049E+02 i        0.7915331841E+01 +-0.2236620522E+02 i
  69.480        0.4021432400E+01 +-0.2130844116E+02 i        0.1019498730E+02 +-0.2101985359E+02 i
  69.660        0.4088609219E+01 +-0.1976465607E+02 i        0.1223792362E+02 +-0.1924495125E+02 i
  69.840        0.3995064974E+01 +-0.1785393333E+02 i        0.1400543594E+02 +-0.1708188057E+02 i
  70.020        0.3741925478E+01 +-0.1561193371E+02 i        0.1546486950E+02 +-0.1457898331E+02 i
  70.200        0.3334665775E+01 +-0.1308042145E+02 i        0.1659019852E+02 +-0.1179148579E+02 i
  70.380        0.2782997370E+01 +-0.1030652523E+02 i        0.1736254311E+02 +-0.8780303001E+01 i
  70.560        0.2100637913E+01 +-0.7341829777E+01 i        0.1777040863E+02 +-0.5610715389E+01 i
  70.740        0.1304986715E+01 +-0.4241396427E+01 i        0.1780990982E+02 +-0.2350960732E+01 i
  70.920        0.4167117476E+00 +-0.1062724471E+01 i        0.1748473930E+02 + 0.9292268753E+00 i
  71.100       -0.5407440662E+00 + 0.2135330915E+01 i        0.1680600357E+02 + 0.4160117626E+01 i
  71.280       -0.1541723609E+01 + 0.5293675423E+01 i        0.1579193592E+02 + 0.7273467541E+01 i
  71.460       -0.2558994055E+01 + 0.8354084969E+01 i        0.1446744728E+02 + 0.1020396709E+02 i
  71.640       -0.3564382553E+01 + 0.1126030731E+02 i        0.1286351776E+02 + 0.1289062881E+02 i
  71.820       -0.4529489994E+01 + 0.1395911217E+02 i        0.1101651382E+02 + 0.1527806282E+02 i
  72.000       -0.5426374435E+01 + 0.1640128708E+02 i        0.8967377663E+01 + 0.1731764030E+02 i
  72.180       -0.6228256702E+01 + 0.1854255867E+02 i        0.6760731697E+01 + 0.1896849632E+02 i
  72.360       -0.6910171509E+01 + 0.2034442329E+02 i        0.4443915367E+01 + 0.2019837761E+02 i
  72.540       -0.7449633121E+01 + 0.2177482796E+02 i        0.2065978527E+01 + 0.2098426056E+02 i
  72.720       -0.7827188969E+01 + 0.2280878067E+02 i       -0.3233463168E+00 + 0.2131283760E+02 i
  72.900       -0.8026942253E+01 + 0.2342878914E+02 i       -0.2674690723E+01 + 0.2118072701E+02 i
  73.080       -0.8036988258E+01 + 0.2362513924E+02 i       -0.4940061569E+01 + 0.2059448242E+02 i
  73.260       -0.7849766254E+01 + 0.2339606667E+02 i       -0.7073822498E+01 + 0.1957041550E+02 i
  73.440       -0.7462298870E+01 + 0.2274776649E+02 i       -0.9033610344E+01 + 0.1813418388E+02 i
  73.620       -0.6876337528E+01 + 0.2169419098E+02 i       -0.1078118038E+02 + 0.1632018471E+02 i
  73.800       -0.6098405361E+01 + 0.2025677109E+02 i       -0.1228315735E+02 + 0.1417074108E+02 i
  73.980       -0.5139713764E+01 + 0.1846398544E+02 i       -0.1351167488E+02 + 0.1173516083E+02 i
  74.160       -0.4015988827E+01 + 0.1635072708E+02 i       -0.1444487953E+02 + 0.9068623543E+01 i
  74.340       -0.2747172832E+01 + 0.1395764446E+02 i       -0.1506732941E+02 + 0.6230935574E+01 i
  74.520       -0.1357049704E+01 + 0.1133031273E+02 i       -0.1537024021E+02 + 0.3285209179E+01 i
  74.700        0.1272456199E+00 + 0.8518333435E+01 i       -0.1535158825E+02 + 0.2964663804E+00 i
  74.880        0.1675785184E+01 + 0.5574353695E+01 i       -0.1501607037E+02 +-0.2669780254E+01 i
  75.060        0.3256471395E+01 + 0.2553056479E+01 i       -0.1437493038E+02 +-0.5548975945E+01 i
  75.240        0.4835736275E+01 +-0.4899132252E+00 i       -0.1344565582E+02 +-0.8278911591E+01 i
  75.420        0.6379254818E+01 +-0.3499012232E+01 i       -0.1225150681E+02 +-0.1080107403E+02 i
  75.600        0.7852706432E+01 +-0.6419859409E+01 i       -0.1082099819E+02 +-0.1306191826E+02 i
  75.780        0.9222530365E+01 +-0.9200260162E+01 i       -0.9187207222E+01 +-0.1501398087E+02 i
  75.960        0.1045667744E+02 +-0.1179118538E+02 i       -0.7387039661E+01 +-0.1661690140E+02 i
  76.140        0.1152534008E+02 +-0.1414768314E+02 i       -0.5460397720E+01 +-0.1783827209E+02 i
  76.320        0.1240163994E+02 +-0.1622968292E+02 i       -0.3449311018E+01 +-0.1865427971E+02 i
  76.500        0.1306225109E+02 +-0.1800271416E+02 i       -0.1397023439E+01 +-0.1905018044E+02 i
  76.680        0.1348795128E+02 +-0.1943851662E+02 i        0.6529440284E+00 +-0.1902057457E+02 i
  76.860        0.1366410828E+02 +-0.2051549911E+02 i        0.2657704115E+01 +-0.1856946945E+02 i
  77.040        0.1358105946E+02 +-0.2121905327E+02 i        0.4575906754E+01 +-0.1771012878E+02 i
  77.220        0.1323437405E+02 +-0.2154177856E+02 i        0.6368596077E+01 +-0.1646470642E+02 i
  77.400        0.1262502766E+02 +-0.2148351669E+02 i        0.8000000000E+01 +-0.1486373425E+02 i
  77.580        0.1175945568E+02 +-0.2105123329E+02 i        0.9438261032E+01 +-0.1294536781E+02 i
  77.760        0.1064947319E+02 +-0.2025881195E+02 i        0.1065604687E+02 +-0.1075451469E+02 i
  77.940        0.9312110901E+01 +-0.1912666893E+02 i        0.1163108349E+02 +-0.8341780663E+01 i
  78.120        0.7769309044E+01 +-0.1768125916E+02 i        0.1234656048E+02 +-0.5762342930E+01 i
  78.300        0.6047513962E+01 +-0.1595447445E+02 i        0.1279142475E+02 +-0.3074677229E+01 i
  78.480        0.4177191257E+01 +-0.1398291969E+02 i        0.1296052933E+02 +-0.3392575383E+00 i
  78.660        0.2192221403E+01 +-0.1180714321E+02 i        0.1285467815E+02 + 0.2382807255E+01 i
  78.840        0.1292425841E+00 +-0.9470757484E+01 i        0.1248052311E+02 + 0.5031114101E+01 i
  79.020       -0.1973077893E+01 +-0.7019555569E+01 i        0.1185034657E+02 + 0.7547307491E+01 i
  79.200       -0.4074820518E+01 +-0.4500546932E+01 i        0.1098173046E+02 + 0.9876364708E+01 i
  79.380       -0.6135623932E+01 +-0.1961042643E+01 i        0.9897091866E+01 + 0.1196777534E+02 i
  79.560       -0.8115503311E+01 + 0.5522899628E+00 i        0.8623147964E+01 + 0.1377665043E+02 i
  79.740       -0.9975664139E+01 + 0.2994340897E+01 i        0.7190286636E+01 + 0.1526467037E+02 i
  79.920       -0.1167931557E+02 + 0.5322396755E+01 i        0.5631849766E+01 + 0.1640089035E+02 i
  80.100       -0.1319241428E+02 + 0.7496949673E+01 i        0.3983387947E+01 + 0.1716238976E+02 i
  80.280       -0.1448437691E+02 + 0.9482392311E+01 i        0.2281840563E+01 + 0.1753471184E+02 i
  80.460       -0.1552872753E+02 + 0.1124765110E+02 i        0.5647404790E+00 + 0.1751212311E+02 i
  80.640       -0.1630364227E+02 + 0.1276668930E+02 i       -0.1130623817E+01 + 0.1709771538E+02 i
  80.820       -0.1679241753E+02 + 0.1401891232E+02 i       -0.2768010855E+01 + 0.1630324173E+02 i
  81.000       -0.1698383141E+02 + 0.1498943901E+02 i       -0.4313000202E+01 + 0.1514881039E+02 i
  81.180       -0.1687237740E+02 + 0.1566926098E+02 i       -0.5733711243E+01 + 0.1366237926E+02 i
  81.360       -0.1645842552E+02 + 0.1605528259E+02 i       -0.7001482964E+01 + 0.1187908649E+02 i
  81.540       -0.1574819469E+02 + 0.1615020943E+02 i       -0.8091437340E+01 + 0.9840408325E+01 i
  81.720       -0.1475365448E+02 + 0.1596233463E+02 i       -0.8982981682E+01 + 0.7593199730E+01 i
  81.900       -0.1349232006E+02 + 0.1550525570E+02 i       -0.9660201073E+01 + 0.5188624859E+01 i
  82.080       -0.1198688316E+02 + 0.1479738426E+02 i       -0.1011214352E+02 + 0.2680964231E+01 i
  82.260       -0.1026478004E+02 + 0.1386147022E+02 i       -0.1033298969E+02 + 0.1264166534E+00 i
  82.440       -0.8357638359E+01 + 0.1272400188E+02 i       -0.1032211876E+02 +-0.2418182373E+01 i
  82.620       -0.6300659180E+01 + 0.1141451931E+02 i       -0.1008404827E+02 +-0.4896619320E+01 i
  82.800       -0.4131910324E+01 + 0.9964946747E+01 i       -0.9628259659E+01 +-0.7254553318E+01 i
  82.980       -0.1891564488E+01 + 0.8408801079E+01 i       -0.8968925476E+01 +-0.9440697670E+01 i
  83.160        0.3788971603E+00 + 0.6780469418E+01 i       -0.8124541283E+01 +-0.1140794563E+02 i
  83.340        0.2637507200E+01 + 0.5114443779E+01 i       -0.7117430687E+01 +-0.1311437988E+02 i
  83.520        0.4842651844E+01 + 0.3444596291E+01 i       -0.5973225594E+01 +-0.1452415466E+02 i
  83.700        0.6953890324E+01 + 0.1803456783E+01 i       -0.4720231056E+01 +-0.1560825539E+02 i
  83.880        0.8932743073E+01 + 0.2215788215E+00 i       -0.3388763666E+01 +-0.1634508133E+02 i
  84.060        0.1074345970E+02 +-0.1273060083E+01 i       -0.2010449409E+01 +-0.1672086906E+02 i
  84.240        0.1235371304E+02 +-0.2655567169E+01 i       -0.6174898148E+00 +-0.1672992134E+02 i
  84.420        0.1373519421E+02 +-0.3904576063E+01 i        0.7580585480E+00 +-0.1637467194E+02 i
  84.600        0.1486418819E+02 +-0.5002574444E+01 i        0.2085020065E+01 +-0.1566557121E+02 i
  84.780        0.1572198868E+02 +-0.5936158657E+01 i        0.3333775997E+01 +-0.1462075901E+02 i
  84.960        0.1629523659E+02 +-0.6696165562E+01 i        0.4476920128E+01 +-0.1326563740E+02 i
  85.140        0.1657615471E+02 +-0.7277716637E+01 i        0.5489858627E+01 +-0.1163219357E+02 i
  85.320        0.1656263351E+02 +-0.7680167198E+01 i        0.6351321697E+01 +-0.9758257866E+01 i
  85.500        0.1625826836E+02 +-0.7906941414E+01 i        0.7043813229E+01 +-0.7686614513E+01 i
  85.680        0.1567218208E+02 +-0.7965295315E+01 i        0.7553963661E+01 +-0.5463984013E+01 i
  85.860        0.1481882381E+02 +-0.7865991116E+01 i        0.7872787476E+01 +-0.3139972448E+01 i
  86.040        0.1371761799E+02 +-0.7622890472E+01 i        0.7995832443E+01 +-0.7659278512E+00 i
  86.220        0.1239251518E+02 +-0.7252511501E+01 i        0.7923239708E+01 + 0.1606207132E+01 i
  86.400        0.1087147808E+02 +-0.6773500919E+01 i        0.7659682274E+01 + 0.3925055504E+01 i
  86.580        0.9185853004E+01 +-0.6206116199E+01 i        0.7214213848E+01 + 0.6140939713E+01 i
  86.760        0.7369722366E+01 +-0.5571635723E+01 i        0.6600016594E+01 + 0.8206965446E+01 i
  86.940        0.5459159851E+01 +-0.4891801834E+01 i        0.5834052086E+01 + 0.1008002853E+02 i
  87.120        0.3491500378E+01 +-0.4188249588E+01 i        0.4936635494E+01 + 0.1172173500E+02 i
  87.300        0.1504553437E+01 +-0.3481970310E+01 i        0.3930942059E+01 + 0.1309919167E+02 i
  87.480       -0.4641593099E+00 +-0.2792783260E+01 i        0.2842434883E+01 + 0.1418568802E+02 i
  87.660       -0.2378161669E+01 +-0.2138881207E+01 i        0.1698271275E+01 + 0.1496119690E+02 i
  87.840       -0.4202747345E+01 +-0.1536410928E+01 i        0.5266503096E+00 + 0.1541275978E+02 i
  88.020       -0.5905664444E+01 +-0.9991219640E+00 i       -0.6438401341E+00 + 0.1553467846E+02 i
  88.200       -0.7457722664E+01 +-0.5380927920E+00 i       -0.1784885645E+01 + 0.1532855511E+02 i
  88.380       -0.8833340645E+01 +-0.1615289152E+00 i       -0.2869100094E+01 + 0.1480317020E+02 i
  88.560       -0.1001101685E+02 + 0.1253700405E+00 i       -0.3870647907E+01 + 0.1397419262E+02 i
  88.740       -0.1097367954E+02 + 0.3204372227E+00 i       -0.4765832424E+01 + 0.1286373711E+02 i
  88.920       -0.1170898628E+02 + 0.4245119095E+00 i       -0.5533620834E+01 + 0.1149979877E+02 i
  89.100       -0.1220945740E+02 + 0.4413171709E+00 i       -0.6156120300E+01 + 0.9915544510E+01 i
  89.280       -0.1247255802E+02 + 0.3772724271E+00 i       -0.6618961811E+01 + 0.8148502350E+01 i
  89.460       -0.1250063801E+02 + 0.2412380725E+00 i       -0.6911612511E+01 + 0.6239664078E+01 i
  89.640       -0.1230079365E+02 + 0.4419924319E-01 i       -0.7027603626E+01 + 0.4232527256E+01 i
  89.820       -0.1188461208E+02 +-0.2010971904E+00 i       -0.6964643955E+01 + 0.2172081470E+01 i
  90.000       -0.1126782513E+02 +-0.4805537164E+00 i       -0.6724650383E+01 + 0.1037827954E+00 i
  90.180       -0.1046988964E+02 +-0.7791482210E+00 i       -0.6313690662E+01 +-0.1927470326E+01 i
  90.360       -0.9513489723E+01 +-0.1081393361E+01 i       -0.5741813660E+01 +-0.3878337860E+01 i
  90.540       -0.8423966408E+01 +-0.1371781111E+01 i       -0.5022806168E+01 +-0.5707983017E+01 i
  90.720       -0.7228711605E+01 +-0.1635243535E+01 i       -0.4173847675E+01 +-0.7378952980E+01 i
  90.900       -0.5956534863E+01 +-0.1857583404E+01 i       -0.3215111732E+01 +-0.8857966423E+01 i
  91.080       -0.4636973381E+01 +-0.2025873423E+01 i       -0.2169291258E+01 +-0.1011660099E+02 i
  91.260       -0.3299658775E+01 +-0.2128822327E+01 i       -0.1061057448E+01 +-0.1113185596E+02 i
  91.440       -0.1973625064E+01 +-0.2157095671E+01 i        0.8350618929E-01 +-0.1188658142E+02 i
  91.620       -0.6867014170E+00 +-0.2103573322E+01 i        0.1237497568E+01 +-0.1236976719E+02 i
  91.800        0.5351067781E+00 +-0.1963557959E+01 i        0.2373830080E+01 +-0.1257669544E+02 i
  91.980        0.1668142438E+01 +-0.1734901905E+01 i        0.3465832949E+01 +-0.1250894737E+02 i
  92.160        0.2691585302E+01 +-0.1418083072E+01 i        0.4487869263E+01 +-0.1217424679E+02 i
  92.340        0.3587864637E+01 +-0.1016199827E+01 i        0.5415905952E+01 +-0.1158619118E+02 i
  92.520        0.4342977047E+01 +-0.5349012017E+00 i        0.6228059769E+01 +-0.1076383591E+02 i
  92.700        0.4946732998E+01 + 0.1774689183E-01 i        0.6905089855E+01 +-0.9731162071E+01 i
  92.880        0.5392899990E+01 + 0.6314660907E+00 i        0.7430810452E+01 +-0.8516444206E+01 i
  93.060        0.5679256439E+01 + 0.1294006944E+01 i        0.7792466640E+01 +-0.7151525497E+01 i
