t;grid16
13.266;0.5159607106787567
13.333;0.4341870070296431
13.4;0.37014498815233643
13.467;0.35881563505033703
13.534;0.38028323458246105
13.601;0.38702514131856325
13.668;0.4151474863117415
13.735;0.38333132235303613
13.802;0.3563736560871759
13.869;0.3721076692105587
13.936;0.4254946518661297
14.003;0.44242423857373425
14.07;0.5094183995235052
14.137;0.5351303868143478
14.204;0.6241350449725218
14.271;0.6080070372877788
14.338;0.6061335340210323
14.405;0.6111040952547268
14.472;0.6102343866219362
14.539;0.5133839352456411
14.606;0.5066287528511556
14.673;0.45048417630337645
14.74;0.36622260611206187
14.807;0.3631738508592637
14.874;0.44935700011461666
14.941;0.4327046881025003
15.008;0.39753671557640524
15.075;0.456102383656181
15.142;0.41584455798960906
15.209;0.4018343370900816
15.276;0.38948372747057997
15.343;0.4691269633001332
15.41;0.49862900279601235
15.477;0.5274663596216442
15.544;0.6070984441816413
15.611;0.6192710228822602
15.678;0.6394464410189269
15.745;0.6214137032456954
15.812;0.5590867296263143
15.879;0.5564049723839329
15.946;0.4787958738289133
16.013;0.41382919406147983
16.08;0.39851014161929865
16.147;0.3778927129486288
16.214;0.40651039377968107
16.281;0.44136128450635054
16.348;0.4185374519676639
16.415;0.40800547488379385
16.482;0.40771131721893
16.549;0.3857890372877521
16.616;0.4455652840414239
16.683;0.474529215305134
16.75;0.5290045242769362
16.817;0.5467090949180095
16.884;0.5891985106282426
16.951;0.5821028417970011
17.018;0.6420087165756079
17.085;0.6349787252122058
17.152;0.5896828426405187
17.219;0.5530346141541916
17.286;0.50329874221459
17.353;0.4201400800646046
17.42;0.3572347279224236
17.487;0.34478239070974975
17.554;0.4400021344952447
17.621;0.40987202600234807
17.688;0.39354655218596096
17.755;0.3756361722724102
17.822;0.4108393289201909
17.889;0.38715538041775294
17.956;0.47065270348597316
18.023;0.5046241875045032
18.09;0.48840335069331536
18.157;0.5539344305223116
18.224;0.6115484040847736
18.291;0.6369140554183347
18.358;0.650946914991496
18.425;0.5987194740566187
18.492;0.5776568762349584
18.559;0.5499742796111823
18.626;0.4930550646733657
18.693;0.4623291701697007
18.76;0.3800542901090198
18.827;0.3681515427258984
18.894;0.4216434099365958
18.961;0.4389494547270468
19.028;0.4302136363371439
19.095;0.4333652670874923
19.162;0.38507853407857495
19.229;0.40155082314286644
19.296;0.45418828256671634
19.363;0.46949132719781256
19.43;0.467808770102667
19.497;0.48398719794658673
19.564;0.5970643914365402
19.631;0.6131164505102346
19.698;0.6219849548987242
19.765;0.5960310484223881
19.832;0.5949324983697134
19.899;0.5397120300920769
19.966;0.49594279318274764
20.033;0.4696724808982532
20.1;0.38045776940270487
20.167;0.35777476107853207
20.234;0.4127177692968674
20.301;0.43595275900327185
20.368;0.42416777951391715
20.435;0.3990084475634568
20.502;0.41731369337819907
20.569;0.40115971390999206
20.636;0.4651627597929894
20.703;0.5253068853306774
20.77;0.5048571276563916
20.837;0.5453093749076351
20.904;0.5884433571653467
20.971;0.6201972664133125
21.038;0.6052895352742894
21.105;0.632069011074424
21.172;0.5895498411908721
21.239;0.5650203896224508
21.306;0.547851888406749
21.373;0.4777690865351855
21.44;0.3790466853976768
21.507;0.39026057932918606
21.574;0.4339754575020668
21.641;0.46409492663712115
21.708;0.4194138703179637
21.775;0.41801127299600865
21.842;0.4500065347599656
21.909;0.4554515901076119
21.976;0.4382429032604603
22.043;0.5358005639826254
22.11;0.5557978863173682
22.177;0.5662255618041874
22.244;0.6180070980398322
22.311;0.609495461739438
22.378;0.646359146203375
22.445;0.6224293679137092
22.512;0.6066108432718588
22.579;0.5553094302857935
22.646;0.5236259049084456
22.713;0.49309613926634943
22.78;0.40294596820427386
22.847;0.4602276511146423
22.914;0.4450986536432823
22.981;0.4605111865851758
23.048;0.4528125977283773
23.115;0.43197124221580985
23.182;0.463003510014677
23.249;0.47651039810834034
23.316;0.45879207331015914
23.383;0.49865244855912916
23.45;0.5335675021836319
23.517;0.5517004025029615
23.584;0.6207354508453108
23.651;0.6498684225395935
23.718;0.6738717632234672
23.785;0.6477912740807266
23.852;0.6068123506998943
23.919;0.5645816189961196
23.986;0.513722335018661
24.053;0.48216615112323635
24.12;0.40107850899141567
24.187;0.4201922657826985
24.254;0.45716126855773187
24.321;0.4637991219421646
24.388;0.4407711292160002
24.455;0.4520389254926737
24.522;0.42983588576116094
24.589;0.4331564922012057
24.656;0.43950189713144017
24.723;0.5095659201090771
24.79;0.5563741046802366
24.857;0.5722764341458444
24.924;0.601027596545382
24.991;0.5940652750528628
25.058;0.6362661808194261
25.125;0.6348277438750336
25.192;0.6140685793060554
25.259;0.5645820532880773
25.326;0.5267721340895368
25.393;0.46430083831215446
25.46;0.44958987370775905
25.527;0.4231701731643425
25.594;0.46471712381908664
25.661;0.47894889036699606
25.728;0.45827275860515554
25.795;0.42528080487554965
25.862;0.4628843872208414
25.929;0.4730110913858405
25.996;0.46106052982410917
26.063;0.5122588484074513
26.13;0.5416341468872199
26.197;0.5394829242736209
26.264;0.6282709455299099
26.331;0.6425374135489241
26.398;0.6332730524104763
26.465;0.6237929717436741
26.532;0.5907211146604053
26.599;0.5531160970828684
26.666;0.5315806187095975
26.733;0.49352071048182583
26.8;0.42416538784671387
26.867;0.38965008912225635
26.934;0.4071816884891757
27.001;0.44215179689750544
27.068;0.42675111854068803
27.135;0.43533482808560514
27.202;0.44039466454271703
27.269;0.44930272500130164
27.336;0.45341239656116644
27.403;0.4755740429050563
27.47;0.5236041767449612
27.537;0.5474764434144676
27.604;0.6036995177270014
27.671;0.5984472926978868
27.738;0.6389635872355804
27.805;0.6014139319248061
27.872;0.6002322688217044
27.939;0.5390626709130927
28.006;0.48929614768788254
28.073;0.4613541396060357
28.14;0.4125162519679189
28.207;0.4057506909142273
28.274;0.4474163480070547
28.341;0.43064849912021147
28.408;0.44355858506688267
28.475;0.46737764813903093
28.542;0.4306029336326548
28.609;0.46291018995550726
28.676;0.44455566645662015
28.743;0.5035781212927276
28.81;0.5358020862398019
28.877;0.5852523563362579
28.944;0.6163585747889813
29.011;0.625547026240425
29.078;0.640419401821371
29.145;0.5991316008512194
29.212;0.6259246080454401
29.279;0.5317949977414838
29.346;0.5291814059151639
29.413;0.5051044181861072
29.48;0.45920300262056446
29.547;0.4248908311321603
29.614;0.4718141200682516
29.681;0.47389387438592384
29.748;0.4714057663171915
29.815;0.4593302715459982
29.882;0.43081984797148337
29.949;0.47585740781280494
30.016;0.5354362496657614
30.083;0.5009801909070389
30.15;0.5193329167186782
30.217;0.5822407007680448
30.284;0.6518380948074424
30.351;0.6147486012647718
30.418;0.6590363424168043
30.485;0.6202357586136836
30.552;0.6048448984054566
30.619;0.5585035536423352
30.686;0.5386872479162572
30.753;0.47522001221981885
30.82;0.4339033461041878
30.887;0.4178809775189327
30.954;0.47906326146270417
31.021;0.4750232049326473
31.088;0.4844096724228605
31.155;0.4813068240194219
31.222;0.48021049042429326
31.289;0.5006397202078486
31.356;0.48152910050738823
31.423;0.4917582270628971
31.49;0.5634852064793466
31.557;0.588217264831791
31.624;0.6279926113351642
31.691;0.6163566616677529
31.758;0.6284019347868832
31.825;0.6122649425329468
31.892;0.5961388025188443
31.959;0.6126538943846271
32.026;0.5006135271427317
32.093;0.47254061637169786
32.16;0.4034001571390206
32.227;0.4005681100869738
32.294;0.4967900575024581
32.361;0.4755551553954488
32.428;0.4857440086283903
32.495;0.3847763305260761
32.562;0.43950751124551585
32.629;0.4587319034126858
32.696;0.46330548438781427
32.763;0.5273440392279629
32.83;0.5440520714823404
32.897;0.5524389349317252
32.964;0.6378872782128269
33.031;0.6294333432001203
33.098;0.6968863186910791
33.165;0.6421231191205232
33.232;0.6435780689902856
33.299;0.5609544280143506
33.366;0.5335102390210391
33.433;0.48240208649972666
33.5;0.42017154335295803
33.567;0.42221586665991095
33.634;0.49357562176635145
33.701;0.4454828690627726
33.768;0.4682797624260008
33.835;0.4544703339772279
33.902;0.4607233187545753
33.969;0.49070504836870604
34.036;0.4921479336241779
34.103;0.4919382788322378
34.17;0.5752265647478695
34.237;0.5436812611005885
34.304;0.6102039739603851
34.371;0.6037958752459085
34.438;0.6227444472794506
34.505;0.6496061711640786
34.572;0.6212133434735194
34.639;0.5577813493604716
34.706;0.5426800835185799
34.773;0.47464742083236056
34.84;0.42673538636602476
34.907;0.4261376485826568
34.974;0.4390590261085511
35.041;0.4791237106868429
35.108;0.4871872410493956
35.175;0.44374116329085755
35.242;0.4417290019841438
35.309;0.47521987711131525
35.376;0.4802896833538698
35.443;0.5109158094113605
35.51;0.5504686037574495
35.577;0.5931974202503812
35.644;0.6396465140569401
35.711;0.6503548949189663
35.778;0.646757884918228
35.845;0.6499364866886325
35.912;0.6117881511586956
35.979;0.5736690283955774
36.046;0.49786546399124254
36.113;0.4786093018622827
36.18;0.43631174061798206
36.247;0.40469082712747745
36.314;0.4374033597210016
36.381;0.4862864009409297
36.448;0.4785206304257846
36.515;0.475389795577922
36.582;0.5159631572220698
36.649;0.4430932879238788
36.716;0.4654347160360519
36.783;0.46637150681274214
36.85;0.5131779965789379
36.917;0.5391126999721043
36.984;0.6174961840302027
37.051;0.6086482923722916
37.118;0.6479889899523639
37.185;0.631364975963909
37.252;0.5702785068553721
37.319;0.5350548251997552
37.386;0.5145060022315072
37.453;0.4647933704261783
37.52;0.39990792885500037
37.587;0.4101499801564507
37.654;0.4852560727802937
37.721;0.4574651797524157
37.788;0.4489346821843001
37.855;0.4421974118105109
37.922;0.46962448446174204
37.989;0.5023197460438941
38.056;0.45788721248251674
38.123;0.5236720210704553
38.19;0.48691224427422347
38.257;0.5384425839699422
38.324;0.5516851333764199
38.391;0.5727792389001239
38.458;0.6557796231966245
38.525;0.6251915952344747
38.592;0.5885099289833285
38.659;0.5451335396497774
38.726;0.4874218234959735
38.793;0.45026683688604585
38.86;0.4221215366686013
38.927;0.41327940270942237
38.994;0.4169809663376957
39.061;0.4867625597314351
39.128;0.4383652945462831
39.195;0.4322352251623144
39.262;0.43930233870636193
39.329;0.4792928343587071
39.396;0.4833533743350216
39.463;0.48765021039914036
39.53;0.4968374720371604
39.597;0.5413367416730035
39.664;0.5521331854430025
39.731;0.5638765275914873
39.798;0.5645246959944036
39.865;0.5642119155391021
39.932;0.5540384079383356
39.999;0.5134088728617957
40.066;0.4847933580263343
40.133;0.46247891252493917
40.2;0.40868746183990357
40.267;0.44438269772330374
40.334;0.4351300071128697
40.401;0.4026490348244301
40.468;0.43056405860029057
40.535;0.41872640566389047
40.602;0.4282691015973593
40.669;0.41395634618111116
40.736;0.4283729947322429
40.803;0.4690876223327058
40.87;0.48096745191281787
40.937;0.5152840700977672
41.004;0.545327083665839
41.071;0.5574393507346765
41.138;0.557693195787729
41.205;0.5376374405831713
41.272;0.5583138618684457
41.339;0.5105574518842497
41.406;0.49235378102697575
41.473;0.45923424918421113
41.54;0.4008151055815272
41.607;0.39586625438261747
41.674;0.4352607256358407
41.741;0.43332655910140055
41.808;0.4211804353524164
41.875;0.4381871510887558
41.942;0.4463588780261593
42.009;0.4209261054255767
42.076;0.4591228480337897
42.143;0.5031767700353426
42.21;0.4865080088365715
42.277;0.5161975005764867
42.344;0.5558116752399551
42.411;0.5338436365028553
42.478;0.5617120438455653
42.545;0.5396111529733231
42.612;0.528469436473784
42.679;0.523944797389871
42.746;0.4810351215469412
42.813;0.452272044158908
42.88;0.41833757001007227
42.947;0.42188861557103746
43.014;0.45737377129728995
43.081;0.4639718099067269
43.148;0.4222780086002984
43.215;0.4504201395625248
43.282;0.42834889424770195
43.349;0.42820259737696725
43.416;0.4765407847482971
43.483;0.48300440784579207
43.55;0.4907732602723614
43.617;0.5071547758178208
43.684;0.5612132376052009
43.751;0.5450430665911346
43.818;0.5908101070400713
43.885;0.5610643057653155
43.952;0.560084511468717
44.019;0.5035047566749289
44.086;0.4781431762272027
44.153;0.46548305474449925
44.22;0.44991976235144804
44.287;0.4547213954272816
44.354;0.47465279633435276
44.421;0.4569746506057169
44.488;0.4437620771171108
44.555;0.43128505886567836
44.622;0.4512932770745505
44.689;0.4540681076161604
44.756;0.45680878457014984
44.823;0.4960302148335822
44.89;0.48235384581598845
44.957;0.5172356489141701
45.024;0.5747288567085419
45.091;0.550526868273432
45.158;0.5888264706712176
45.225;0.578688035785174
45.292;0.5409573111368825
45.359;0.5272885687101185
45.426;0.479088759293085
45.493;0.4798884838504455
45.56;0.39365323790886947
45.627;0.4212481208244777
45.694;0.44615225253982177
45.761;0.45106794147290624
45.828;0.44351360646314164
45.895;0.4423993696634416
45.962;0.4253855300823188
46.029;0.4296730442188297
46.096;0.4931901128626023
46.163;0.4451978050472692
46.23;0.5123761288147624
46.297;0.5065089919746137
46.364;0.514584410567099
46.431;0.5240063296509989
46.498;0.5498535324981029
46.565;0.5137836848650186
46.632;0.5153226366869426
46.699;0.5122395308731786
46.766;0.4703235134923345
46.833;0.48325912727579595
46.9;0.4213262856138293
46.967;0.4285634331517884
47.034;0.4313957894401444
47.101;0.44341523956353085
47.168;0.43644490822198934
47.235;0.46930048617307923
47.302;0.44617917946917024
47.369;0.43916614338838345
47.436;0.4337080341424647
47.503;0.48970199480896
47.57;0.505386182868815
47.637;0.5076429651220787
47.704;0.5543944889762761
47.771;0.533766197165788
47.838;0.5671238100791293
47.905;0.5665379630786435
47.972;0.5516429360243725
48.039;0.5122320076758023
48.106;0.49399799002618117
48.173;0.4522038096339213
48.24;0.4176787180232181
48.307;0.42868458261132475
48.374;0.4622244508753672
48.441;0.47132805275447004
48.508;0.44680673551612293
48.575;0.4616745604927256
48.642;0.4614398252108786
48.709;0.4553908539108175
48.776;0.5100443677492916
48.843;0.49551901842458795
48.91;0.48428011386894
48.977;0.5365865168888418
49.044;0.5434911492537696
49.111;0.5706709452172245
49.178;0.5681752290157172
49.245;0.5608407635347842
49.312;0.5181520687930281
49.379;0.5278674014583289
49.446;0.4958881209125412
49.513;0.47015129581090015
49.58;0.41560557244220775
49.647;0.4107983427168132
49.714;0.4411290999004614
49.781;0.44573779764828086
49.848;0.45941838138688484
49.915;0.43567336246944127
49.982;0.4462855861264959
50.049;0.4502878344879633
50.116;0.4495845773127486
50.183;0.4910188071554056
50.25;0.511729586787156
50.317;0.5171385703217287
50.384;0.5795156619584686
50.451;0.5943029159735254
50.518;0.5554301371299718
50.585;0.5935881753186599
50.652;0.5801292110089417
50.719;0.5593017162877559
50.786;0.5420127330657608
50.853;0.5280599399707476
50.92;0.4784836700938554
50.987;0.4750373521716585
51.054;0.46967696511093754
51.121;0.536721248150652
51.188;0.4991092304590214
51.255;0.5157744167431381
51.322;0.5195014914630368
51.389;0.48570548700353733
51.456;0.5447007370774288
51.523;0.5838922093946104
51.59;0.5795454716397132
51.657;0.5606537309646299
51.724;0.5782046896018976
51.791;0.5623080394673815
51.858;0.6263338542023865
51.925;0.6070105430176671
51.992;0.5969078812689027
52.059;0.596082429356131
52.126;0.56643114835064
52.193;0.5575771687185037
52.26;0.5695072421048938
52.327;0.5482811766057596
52.394;0.5252659884043633
52.461;0.49245327352645546
52.528;0.5359505469703213
52.595;0.5487386783050512
52.662;0.5461135392663019
52.729;0.5215761801977936
52.796;0.5511238846509863
52.863;0.568656767321524
52.93;0.565999247478039
52.997;0.5808879749689532
53.064;0.5934313328701798
53.131;0.5950788672664767
53.198;0.5725849387249419
53.265;0.5520799730375995
53.332;0.5594696478878594
53.399;0.5775268003079094
53.466;0.5700849019110728
53.533;0.5741560070206978
53.6;0.5611002994322642
